,SKEW,VIX,SPX,Credit_Spread,SPX_Return_1m,SKEW_Lag1
2007-06-05,1530.949951171875,122.93000030517578,13.630000114440918,1.57,0.055770741714852745,1539.1800537109375
2007-06-06,1517.3800048828125,119.29000091552734,14.869999885559082,1.6,0.13079850318817332,1530.949951171875
2007-06-07,1490.719970703125,117.5199966430664,17.059999465942383,1.6,0.2914458301799874,1517.3800048828125
2007-06-08,1507.6700439453125,122.08000183105469,14.84000015258789,1.62,0.1521739146531096,1490.719970703125
2007-06-11,1509.1199951171875,119.70999908447266,14.710000038146973,1.61,0.08161761952519075,1507.6700439453125
2007-06-12,1493.0,119.51000213623047,16.670000076293945,1.6,0.28725871210958,1509.1199951171875
2007-06-13,1515.6700439453125,121.58999633789062,14.729999542236328,1.58,0.05515755744880102,1493.0
2007-06-14,1522.969970703125,122.41999816894531,13.640000343322754,1.57,-0.026409698751918786,1515.6700439453125
2007-06-15,1532.9100341796875,121.62999725341797,13.9399995803833,1.6,0.03259256150987411,1522.969970703125
2007-06-18,1531.050048828125,120.45999908447266,13.420000076293945,1.6,-0.006661743231912598,1532.9100341796875
2007-06-19,1533.699951171875,123.37999725341797,12.850000381469727,1.6,0.00705330336783061,1531.050048828125
2007-06-20,1512.8399658203125,117.55999755859375,14.670000076293945,1.57,0.10300750871518494,1533.699951171875
2007-06-21,1522.18994140625,117.97000122070312,14.210000038146973,1.6,0.08805509813023615,1512.8399658203125
2007-06-22,1502.56005859375,116.5199966430664,15.75,1.6,0.18957705983931894,1522.18994140625
2007-06-25,1497.739990234375,116.87000274658203,16.649999618530273,1.59,0.18252838840554197,1502.56005859375
2007-06-26,1492.8900146484375,116.02999877929688,18.889999389648438,1.61,0.4160419170597893,1497.739990234375
2007-06-27,1506.3399658203125,118.01000213623047,15.529999732971191,1.59,0.14781966293215887,1492.8900146484375
2007-06-28,1505.7099609375,117.47000122070312,15.539999961853027,1.6,0.21122369869540614,1506.3399658203125
2007-06-29,1503.3499755859375,115.72000122070312,16.229999542236328,1.59,0.24367810766464015,1505.7099609375
2007-07-02,1519.4300537109375,119.68000030517578,15.399999618530273,1.6,0.20500782005493545,1503.3499755859375
2007-07-03,1524.8699951171875,119.87000274658203,14.920000076293945,1.6,0.12264861693902107,1519.4300537109375
2007-07-05,1525.4000244140625,120.58999633789062,15.479999542236328,1.58,0.1357299642158729,1524.8699951171875
2007-07-06,1530.43994140625,120.8499984741211,14.720000267028809,1.59,-0.010087398768304223,1525.4000244140625
2007-07-09,1531.8499755859375,120.62999725341797,15.15999984741211,1.58,-0.111371610668765,1530.43994140625
2007-07-10,1510.1199951171875,117.4800033569336,17.56999969482422,1.6,0.18396223141279777,1531.8499755859375
2007-07-11,1518.760009765625,121.69000244140625,16.639999389648438,1.59,0.1312032186605343,1510.1199951171875
2007-07-12,1547.699951171875,119.98999786376953,15.539999961853027,1.59,-0.06778644926630006,1518.760009765625
2007-07-13,1552.5,119.58999633789062,15.149999618530273,1.59,0.028513244354804623,1547.699951171875
2007-07-16,1549.52001953125,117.87999725341797,15.59000015258789,1.58,0.14296185925095872,1552.5
2007-07-17,1549.3699951171875,117.98999786376953,15.630000114440918,1.59,0.12123390135791867,1549.52001953125
2007-07-18,1546.1700439453125,120.3499984741211,16.0,1.58,0.1922503658001875,1549.3699951171875
2007-07-19,1553.0799560546875,119.23999786376953,15.229999542236328,1.59,0.18521393697378152,1546.1700439453125
2007-07-20,1534.0999755859375,117.4000015258789,16.950000762939453,1.61,0.15541926890170132,1553.0799560546875
2007-07-23,1541.5699462890625,118.83999633789062,16.809999465942383,1.61,0.18296969886106051,1534.0999755859375
2007-07-24,1511.0400390625,116.12999725341797,18.549999237060547,1.65,0.17777772933717761,1541.5699462890625
2007-07-25,1518.0899658203125,116.38999938964844,18.100000381469727,1.65,0.08708713490453812,1511.0400390625
2007-07-26,1482.6600341796875,116.2699966430664,20.739999771118164,1.83,0.09793543892243384,1518.0899658203125
2007-07-27,1458.949951171875,113.2300033569336,24.170000076293945,1.87,0.5563425944547491,1482.6600341796875
2007-07-30,1473.9100341796875,115.41999816894531,20.8700008392334,1.88,0.3429859002872744,1458.949951171875
2007-07-31,1455.27001953125,115.52999877929688,23.520000457763672,1.85,0.4491682761022959,1473.9100341796875
2007-08-01,1465.81005859375,119.94000244140625,23.670000076293945,1.86,0.5370130300401224,1455.27001953125
2007-08-02,1472.199951171875,119.05000305175781,21.219999313354492,1.83,0.4222519574293082,1465.81005859375
2007-08-03,1433.06005859375,117.30000305175781,25.15999984741211,1.86,0.6253230356218313,1472.199951171875
2007-08-06,1467.6700439453125,118.80999755859375,22.940000534057617,1.89,0.5584239210539086,1433.06005859375
2007-08-07,1476.7099609375,116.91999816894531,21.559999465942383,1.83,0.42216356747673633,1467.6700439453125
2007-08-08,1497.489990234375,120.91999816894531,21.450000762939453,1.87,0.22083102649445174,1476.7099609375
2007-08-09,1453.0899658203125,115.30000305175781,26.479999542236328,1.91,0.591346184706548,1497.489990234375
2007-08-10,1453.6400146484375,116.04000091552734,28.299999237060547,1.88,0.8211067764819986,1453.0899658203125
2007-08-13,1452.9200439453125,119.5,26.56999969482422,1.91,0.7537954035540642,1453.6400146484375
2007-08-14,1426.5400390625,115.01000213623047,27.68000030517578,1.95,0.7754971157316499,1452.9200439453125
2007-08-15,1406.699951171875,118.30000305175781,30.670000076293945,2.03,0.9622520698484975,1426.5400390625
2007-08-16,1411.27001953125,116.58000183105469,30.829999923706055,2.06,0.9268749952316284,1406.699951171875
2007-08-17,1445.93994140625,126.69999694824219,29.989999771118164,2.07,0.9691398997057699,1411.27001953125
2007-08-20,1445.550048828125,117.87000274658203,26.329999923706055,2.08,0.553392255962349,1445.93994140625
2007-08-21,1447.1199951171875,117.76000213623047,25.25,2.09,0.5020821417131713,1445.550048828125
2007-08-22,1464.0699462890625,120.52999877929688,22.889999389648438,2.07,0.23396228199929636,1447.1199951171875
2007-08-23,1462.5,121.3499984741211,22.6200008392334,2.04,0.24972377693379055,1464.0699462890625
2007-08-24,1479.3699951171875,122.79000091552734,20.719999313354492,2.01,-0.0009643422364702392,1462.5
2007-08-27,1466.7900390625,121.52999877929688,22.719999313354492,2.0,-0.05999175665545908,1479.3699951171875
2007-08-28,1432.3599853515625,118.94999694824219,26.299999237060547,2.07,0.26018199230827643,1466.7900390625
2007-08-29,1463.760009765625,121.0199966430664,23.809999465942383,2.05,0.012329889563543084,1432.3599853515625
2007-08-30,1457.6400146484375,120.0999984741211,25.059999465942383,2.07,0.058724097387754304,1463.760009765625
2007-08-31,1473.989990234375,117.26000213623047,23.3799991607666,2.05,0.10179075953375483,1457.6400146484375
2007-09-04,1489.4200439453125,119.62000274658203,22.780000686645508,2.04,-0.09459456181242398,1473.989990234375
2007-09-05,1472.2900390625,118.06999969482422,24.579999923706055,2.06,0.07149081741361041,1489.4200439453125
2007-09-06,1478.550048828125,117.33999633789062,23.989999771118164,2.06,0.11270873679817917,1472.2900390625
2007-09-07,1453.550048828125,116.72000122070312,26.229999542236328,2.1,0.2228437580084186,1478.550048828125
2007-09-10,1451.699951171875,115.41999816894531,27.3799991607666,2.13,0.03398790158945242,1453.550048828125
2007-09-11,1471.489990234375,116.44999694824219,25.270000457763672,2.11,-0.10706709756122224,1451.699951171875
2007-09-12,1471.56005859375,116.62000274658203,24.959999084472656,2.13,-0.06059467929407569,1471.489990234375
2007-09-13,1483.949951171875,117.36000061035156,24.760000228881836,2.12,-0.10549133107299657,1471.56005859375
2007-09-14,1484.25,117.95999908447266,24.920000076293945,2.12,-0.18747962131387153,1483.949951171875
2007-09-17,1476.6500244140625,117.87000274658203,26.479999542236328,2.1,-0.14109634746138577,1484.25
2007-09-18,1519.780029296875,116.4000015258789,20.350000381469727,2.11,-0.3214404622614312,1476.6500244140625
2007-09-19,1529.030029296875,120.8499984741211,20.030000686645508,2.11,-0.23927076548862358,1519.780029296875
2007-09-20,1518.75,119.87000274658203,20.450000762939453,2.04,-0.19009897968556622,1529.030029296875
2007-09-21,1525.75,121.1500015258789,19.0,2.03,-0.16994318450736245,1518.75
2007-09-24,1517.72998046875,122.81999969482422,19.3700008392334,2.02,-0.1436781555888812,1525.75
2007-09-25,1517.2099609375,118.58000183105469,18.600000381469727,2.02,-0.10231655415733432,1517.72998046875
2007-09-26,1525.4200439453125,118.56999969482422,17.6299991607666,2.03,-0.22403170362756397,1517.2099609375
2007-09-27,1531.3800048828125,118.0,17.0,2.01,-0.3536121485492474,1525.4200439453125
2007-09-28,1526.75,119.97000122070312,18.0,2.0,-0.24401510274088645,1531.3800048828125
2007-10-01,1547.0400390625,120.83000183105469,17.84000015258789,1.99,-0.28810851824505346,1526.75
2007-10-02,1546.6300048828125,121.77999877929688,18.489999771118164,2.0,-0.20915310372868723,1547.0400390625
2007-10-03,1539.5899658203125,121.79000091552734,18.799999237060547,1.99,-0.17471472035197033,1546.6300048828125
2007-10-04,1542.8399658203125,120.20999908447266,18.440000534057617,1.97,-0.24979655853158678,1539.5899658203125
2007-10-05,1557.5899658203125,119.7300033569336,16.90999984741211,1.94,-0.2951229675387387,1542.8399658203125
2007-10-08,1552.5799560546875,118.4800033569336,17.459999084472656,1.94,-0.3343500042248173,1557.5899658203125
2007-10-09,1565.1500244140625,119.12999725341797,16.1200008392334,1.9,-0.4112490382274335,1552.5799560546875
2007-10-10,1562.469970703125,118.63999938964844,16.670000076293945,1.91,-0.34032450437995776,1565.1500244140625
2007-10-11,1554.4100341796875,117.44000244140625,18.8799991607666,1.9,-0.2435897494679139,1562.469970703125
2007-10-12,1561.800048828125,119.54000091552734,17.729999542236328,1.87,-0.2839257116987104,1554.4100341796875
2007-10-15,1548.7099609375,117.44999694824219,19.25,1.88,-0.2275280922526055,1561.800048828125
2007-10-16,1538.530029296875,116.63999938964844,20.020000457763672,1.92,-0.24395767357052933,1548.7099609375
2007-10-17,1541.239990234375,118.4800033569336,18.540000915527344,1.91,-0.08894346103258699,1538.530029296875
2007-10-18,1540.0799560546875,117.27999877929688,18.5,1.94,-0.07638545352949477,1541.239990234375
2007-10-19,1500.6300048828125,114.98999786376953,22.959999084472656,1.97,0.12273829965238692,1540.0799560546875
2007-10-22,1506.3299560546875,115.69999694824219,21.639999389648438,1.96,0.13894733629728617,1500.6300048828125
2007-10-23,1519.5899658203125,116.41999816894531,20.40999984741211,1.98,0.05369122163754492,1506.3299560546875
2007-10-24,1515.8800048828125,116.4800033569336,20.799999237060547,1.98,0.11827950593928871,1519.5899658203125
2007-10-25,1514.4000244140625,115.66999816894531,21.170000076293945,1.99,0.20079416245266657,1515.8800048828125
2007-10-26,1535.280029296875,116.33999633789062,19.559999465942383,1.98,0.15058820387896366,1514.4000244140625
2007-10-29,1540.97998046875,115.19000244140625,19.8700008392334,1.98,0.10388893551296663,1535.280029296875
2007-10-30,1531.02001953125,114.45999908447266,21.06999969482422,1.99,0.181053784451217,1540.97998046875
2007-10-31,1549.3800048828125,116.87999725341797,18.530000686645508,1.99,0.0021633810720660396,1531.02001953125
2007-11-01,1508.43994140625,114.66999816894531,23.209999084472656,2.01,0.23457446948820349,1549.3800048828125
2007-11-02,1509.6500244140625,116.5199966430664,23.010000228881836,2.04,0.24783077887572147,1508.43994140625
2007-11-05,1502.1700439453125,115.37999725341797,24.309999465942383,2.02,0.4376108625253927,1509.6500244140625
2007-11-06,1520.27001953125,115.45999908447266,21.389999389648438,2.03,0.22508593993402704,1502.1700439453125
2007-11-07,1475.6199951171875,115.58000183105469,26.489999771118164,2.1,0.6433001483874563,1520.27001953125
2007-11-08,1474.77001953125,115.02999877929688,26.15999984741211,2.16,0.5692861264358176,1475.6199951171875
2007-11-09,1453.699951171875,115.7699966430664,28.5,2.18,0.5095339654052606,1474.77001953125
2007-11-12,1439.1800537109375,117.91999816894531,31.09000015258789,2.18,0.7535251525825157,1453.699951171875
2007-11-13,1481.050048828125,121.08999633789062,24.100000381469727,2.18,0.25194807176466116,1439.1800537109375
2007-11-14,1470.5799560546875,119.69999694824219,25.940000534057617,2.16,0.2957042927538094,1481.050048828125
2007-11-15,1451.1500244140625,118.30999755859375,28.059999465942383,2.22,0.5134842546011955,1470.5799560546875
2007-11-16,1458.739990234375,119.30000305175781,25.489999771118164,2.26,0.37783782546584677,1451.1500244140625
2007-11-19,1433.27001953125,115.61000061035156,26.010000228881836,2.3,0.1328397763949316,1458.739990234375
2007-11-20,1439.699951171875,114.0999984741211,24.8799991607666,2.35,0.14972272932077946,1433.27001953125
2007-11-21,1416.77001953125,111.48999786376953,26.84000015258789,2.41,0.31504166355939844,1439.699951171875
2007-11-23,1440.699951171875,111.31999969482422,25.610000610351562,2.37,0.2312500745058088,1416.77001953125
2007-11-26,1407.219970703125,109.94000244140625,28.90999984741211,2.4,0.3656117025613701,1440.699951171875
2007-11-27,1428.22998046875,109.30999755859375,26.280000686645508,2.41,0.3435583539970901,1407.219970703125
2007-11-28,1469.02001953125,111.27999877929688,24.110000610351562,2.4,0.2133869950697871,1428.22998046875
2007-11-29,1469.719970703125,110.79000091552734,23.969999313354492,2.46,0.1376364338174456,1469.02001953125
2007-11-30,1481.1400146484375,111.8499984741211,22.8700008392334,2.47,0.23421478638776905,1469.719970703125
2007-12-03,1472.4200439453125,111.56999969482422,23.610000610351562,2.52,0.017234017305347793,1481.1400146484375
2007-12-04,1462.7900390625,110.37000274658203,23.790000915527344,2.53,0.033898334588735146,1472.4200439453125
2007-12-05,1485.010009765625,112.08000183105469,22.530000686645508,2.58,-0.07322084814483865,1462.7900390625
2007-12-06,1507.3399658203125,112.79000091552734,20.959999084472656,2.59,-0.020102866640747896,1485.010009765625
2007-12-07,1504.6600341796875,112.79000091552734,20.850000381469727,2.61,-0.2129105110751146,1507.3399658203125
2007-12-10,1515.9599609375,113.38999938964844,20.739999771118164,2.59,-0.20718654846743512,1504.6600341796875
2007-12-11,1477.6500244140625,111.2699966430664,23.59000015258789,2.63,-0.17228069640042487,1515.9599609375
2007-12-12,1486.5899658203125,113.02999877929688,22.469999313354492,2.63,-0.277259594626148,1477.6500244140625
2007-12-13,1488.4100341796875,111.44999694824219,22.559999465942383,2.58,-0.06390045191498983,1486.5899658203125
2007-12-14,1467.949951171875,111.30999755859375,23.270000457763672,2.55,-0.10292983890992602,1488.4100341796875
2007-12-17,1445.9000244140625,109.75,24.520000457763672,2.55,-0.12615819941391515,1467.949951171875
2007-12-18,1454.97998046875,110.37999725341797,22.639999389648438,2.52,-0.11180856834290609,1445.9000244140625
2007-12-19,1453.0,111.22000122070312,21.68000030517578,2.54,-0.16647442851222927,1454.97998046875
2007-12-20,1460.1199951171875,111.80999755859375,20.579999923706055,2.51,-0.1728295571585564,1453.0
2007-12-21,1484.4599609375,115.12000274658203,18.469999313354492,2.5,-0.3118480175726217,1460.1199951171875
2007-12-24,1496.449951171875,115.86000061035156,18.600000381469727,2.49,-0.2737212050689446,1484.4599609375
2007-12-26,1497.6600341796875,115.19999694824219,18.65999984741211,2.49,-0.35454860097197594,1496.449951171875
2007-12-27,1476.27001953125,114.12000274658203,20.260000228881836,2.52,-0.2290715487242284,1497.6600341796875
2007-12-28,1478.489990234375,112.9000015258789,20.739999771118164,2.51,-0.13977605781505031,1476.27001953125
2007-12-31,1468.3599853515625,111.6500015258789,22.5,2.52,-0.061326631433631595,1478.489990234375
2008-01-02,1447.1600341796875,110.61000061035156,23.170000076293945,2.54,0.013117587496800587,1468.3599853515625
2008-01-03,1447.1600341796875,111.37999725341797,22.489999771118164,2.57,-0.04743756079118211,1447.1600341796875
2008-01-04,1411.6300048828125,109.52999877929688,23.940000534057617,2.59,0.006305153962073762,1447.1600341796875
2008-01-07,1416.1800537109375,110.19000244140625,23.790000915527344,2.6,0.055925441210869176,1411.6300048828125
2008-01-08,1390.18994140625,109.16999816894531,25.43000030517578,2.63,0.21326342633356976,1416.1800537109375
2008-01-09,1409.1300048828125,110.76000213623047,24.1200008392334,2.67,0.156834551459762,1390.18994140625
2008-01-10,1420.3299560546875,110.25,23.450000762939453,2.73,0.13066543017011734,1409.1300048828125
2008-01-11,1401.02001953125,108.79000091552734,23.68000030517578,2.77,0.003815182365652481,1420.3299560546875
2008-01-14,1416.25,111.37999725341797,22.899999618530273,2.76,0.019136640779522374,1401.02001953125
2008-01-15,1380.949951171875,108.1500015258789,23.34000015258789,2.78,0.03457449933999479,1416.25
2008-01-16,1373.199951171875,108.48999786376953,24.3799991607666,2.77,0.04770084577426803,1380.949951171875
2008-01-17,1333.25,110.0,28.459999084472656,2.81,0.16068509596872693,1373.199951171875
2008-01-18,1325.18994140625,110.62000274658203,27.18000030517578,2.87,0.2005300811802646,1333.25
2008-01-22,1310.5,114.61000061035156,31.010000228881836,2.98,0.43035054392866656,1325.18994140625
2008-01-23,1338.5999755859375,113.06999969482422,29.020000457763672,2.95,0.41010692737348364,1310.5
2008-01-24,1352.0699462890625,113.37000274658203,27.780000686645508,2.95,0.5040607319654604,1338.5999755859375
2008-01-25,1330.6099853515625,112.63999938964844,29.079999923706055,2.95,0.5634408240484252,1352.0699462890625
2008-01-28,1353.9599609375,114.1500015258789,27.780000686645508,2.97,0.48874602967899916,1330.6099853515625
2008-01-29,1362.300048828125,113.81999969482422,27.31999969482422,2.94,0.3484698611147068,1353.9599609375
2008-01-30,1355.81005859375,112.33000183105469,27.6200008392334,2.94,0.33172618823728706,1362.300048828125
2008-01-31,1378.550048828125,106.43000030517578,26.200000762939453,2.96,0.1644444783528647,1355.81005859375
2008-02-01,1395.4200439453125,114.86000061035156,24.020000457763672,2.98,0.03668538535480592,1378.550048828125
2008-02-04,1380.8199462890625,112.87999725341797,25.989999771118164,2.98,0.155624723682511,1395.4200439453125
2008-02-05,1336.6400146484375,112.01000213623047,28.239999771118164,3.01,0.17961567005578227,1380.8199462890625
2008-02-06,1326.449951171875,111.93000030517578,28.969999313354492,3.05,0.21773846988153123,1336.6400146484375
2008-02-07,1336.9100341796875,112.70999908447266,27.65999984741211,3.06,0.0876916836600452,1326.449951171875
2008-02-08,1331.2900390625,111.70999908447266,28.010000228881836,3.09,0.16127691767410712,1336.9100341796875
2008-02-11,1339.1300048828125,114.56999969482422,27.600000381469727,3.09,0.17697225942478267,1331.2900390625
2008-02-12,1348.8599853515625,113.97000122070312,26.329999923706055,3.11,0.11190876623219714,1339.1300048828125
2008-02-13,1367.2099609375,116.25,24.8799991607666,3.11,0.08646286354669397,1348.8599853515625
2008-02-14,1348.8599853515625,114.19000244140625,25.540000915527344,3.1,0.0942588152766366,1367.2099609375
2008-02-15,1349.989990234375,112.02999877929688,25.020000457763672,3.14,0.026251079533545996,1348.8599853515625
2008-02-19,1348.780029296875,113.56999969482422,25.59000015258789,3.07,-0.1008432545400394,1349.989990234375
2008-02-20,1360.030029296875,112.23999786376953,24.399999618530273,3.03,-0.10228111315054411,1348.780029296875
2008-02-21,1342.530029296875,112.44000244140625,25.1200008392334,3.1,-0.18993870835778515,1360.030029296875
2008-02-22,1353.1099853515625,113.58000183105469,24.059999465942383,3.12,-0.170916640716122,1342.530029296875
2008-02-25,1371.800048828125,113.41999816894531,23.030000686645508,3.08,-0.17098631686799903,1353.1099853515625
2008-02-26,1381.2900390625,112.38999938964844,21.899999618530273,3.1,-0.2469051005506584,1371.800048828125
2008-02-27,1380.02001953125,111.61000061035156,22.690000534057617,3.11,-0.18322534293653825,1381.2900390625
2008-02-28,1367.6800537109375,111.33000183105469,23.530000686645508,3.17,-0.13872617315207103,1380.02001953125
2008-02-29,1330.6300048828125,110.19000244140625,26.540000915527344,3.22,-0.03910209597720016,1367.6800537109375
2008-03-03,1331.3399658203125,110.4000015258789,26.280000686645508,3.22,0.0030534321136057585,1330.6300048828125
2008-03-04,1326.75,110.06999969482422,25.520000457763672,3.19,0.06244795884319698,1331.3399658203125
2008-03-05,1333.699951171875,110.23999786376953,24.600000381469727,3.26,-0.05348208549016986,1326.75
2008-03-06,1304.3399658203125,110.45999908447266,27.549999237060547,3.35,-0.024433446871458542,1333.699951171875
2008-03-07,1293.3699951171875,110.27999877929688,27.489999771118164,3.39,-0.05108731713204018,1304.3399658203125
2008-03-10,1273.3699951171875,109.88999938964844,29.3799991607666,3.43,0.062183634231488094,1293.3699951171875
2008-03-11,1320.6500244140625,112.70999908447266,26.360000610351562,3.39,-0.05890751892350632,1273.3699951171875
2008-03-12,1308.77001953125,111.47000122070312,27.219999313354492,3.39,-0.013768154451561654,1320.6500244140625
2008-03-13,1315.47998046875,112.58000183105469,27.290000915527344,3.39,0.036460349206342224,1308.77001953125
2008-03-14,1288.1400146484375,110.58999633789062,31.15999984741211,3.42,0.25241161167515114,1315.47998046875
2008-03-17,1276.5999755859375,113.51000213623047,32.2400016784668,3.5,0.2623336148302997,1288.1400146484375
2008-03-18,1330.739990234375,112.4000015258789,25.790000915527344,3.39,0.03077539742908919,1276.5999755859375
2008-03-19,1298.4200439453125,113.11000061035156,29.84000015258789,3.44,0.16608049920508505,1330.739990234375
2008-03-20,1329.510009765625,113.70999908447266,26.6200008392334,3.42,0.09098365800863273,1298.4200439453125
2008-03-24,1349.8800048828125,114.55999755859375,25.729999542236328,3.34,0.02428338704711397,1329.510009765625
2008-03-25,1352.989990234375,114.87000274658203,25.719999313354492,3.39,0.06899417640311611,1349.8800048828125
2008-03-26,1341.1300048828125,112.08000183105469,26.079999923706055,3.41,0.13243591602796445,1352.989990234375
2008-03-27,1325.760009765625,111.77999877929688,25.8799991607666,3.41,0.18173514208049246,1341.1300048828125
2008-03-28,1315.219970703125,110.77999877929688,25.709999084472656,3.47,0.13309821416187417,1325.760009765625
2008-03-31,1322.699951171875,110.36000061035156,25.610000610351562,3.45,0.08839778423323907,1315.219970703125
2008-04-01,1370.1800537109375,111.30999755859375,22.68000030517578,3.43,-0.14544086198931716,1322.699951171875
2008-04-02,1367.530029296875,112.08000183105469,23.43000030517578,3.4,-0.10844750026654248,1370.1800537109375
2008-04-03,1369.31005859375,111.87999725341797,23.209999084472656,3.38,-0.09051729356800498,1367.530029296875
2008-04-04,1370.4000244140625,111.4800033569336,22.450000762939453,3.4,-0.08739835712156285,1369.31005859375
2008-04-07,1372.5400390625,111.56999969482422,22.420000076293945,3.37,-0.18620687124614044,1370.4000244140625
2008-04-08,1365.5400390625,112.12999725341797,22.360000610351562,3.37,-0.18661328495740248,1372.5400390625
2008-04-09,1354.489990234375,110.95999908447266,22.809999465942383,3.38,-0.2236215072326364,1365.5400390625
2008-04-10,1360.550048828125,110.81999969482422,21.979999542236328,3.35,-0.16616088644532157,1354.489990234375
2008-04-11,1332.8299560546875,109.9000015258789,23.459999084472656,3.38,-0.13813373709517807,1360.550048828125
2008-04-14,1328.3199462890625,109.62000274658203,23.81999969482422,3.39,-0.1271528436896746,1332.8299560546875
2008-04-15,1334.4300537109375,109.9000015258789,22.780000686645508,3.39,-0.2689345058344913,1328.3199462890625
2008-04-16,1364.7099609375,112.47000122070312,20.530000686645508,3.39,-0.3632134113579292,1334.4300537109375
2008-04-17,1365.56005859375,113.5199966430664,20.3700008392334,3.34,-0.21015897184519816,1364.7099609375
2008-04-18,1390.3299560546875,115.3499984741211,20.1299991607666,3.26,-0.3254021763461413,1365.56005859375
2008-04-21,1388.1700439453125,115.30999755859375,20.5,3.22,-0.22990235335430753,1390.3299560546875
2008-04-22,1375.93994140625,114.41999816894531,20.8700008392334,3.21,-0.188884523492709,1388.1700439453125
2008-04-23,1379.9300537109375,113.33000183105469,20.260000228881836,3.18,-0.2122861287028761,1375.93994140625
2008-04-24,1388.8199462890625,114.2699966430664,20.059999465942383,3.13,-0.23082823908644434,1379.9300537109375
2008-04-25,1397.8399658203125,114.48999786376953,19.59000015258789,3.14,-0.24304479181414285,1388.8199462890625
2008-04-28,1396.3699951171875,114.61000061035156,19.639999389648438,3.11,-0.23609490124370114,1397.8399658203125
2008-04-29,1390.93994140625,114.58000183105469,20.239999771118164,3.11,-0.20968374507038645,1396.3699951171875
2008-04-30,1385.5899658203125,112.4800033569336,20.790000915527344,3.1,-0.08333330530057892,1390.93994140625
2008-05-01,1409.3399658203125,116.0,18.8799991607666,3.04,-0.19419552219997482,1385.5899658203125
2008-05-02,1413.9000244140625,117.48999786376953,18.18000030517578,2.97,-0.21671688831137925,1409.3399658203125
2008-05-05,1407.489990234375,115.31999969482422,18.899999618530273,3.01,-0.15812922154860387,1413.9000244140625
2008-05-06,1418.260009765625,117.62999725341797,18.209999084472656,3.01,-0.18777881255552642,1407.489990234375
2008-05-07,1392.5699462890625,116.23999786376953,19.729999542236328,3.05,-0.11762079590005359,1418.260009765625
2008-05-08,1397.6800537109375,114.98999786376953,19.399999618530273,3.08,-0.1494958319706926,1392.5699462890625
2008-05-09,1388.280029296875,117.7699966430664,19.40999984741211,3.07,-0.11692446534795231,1397.6800537109375
2008-05-12,1403.5799560546875,117.41999816894531,17.790000915527344,3.06,-0.24168791092144948,1388.280029296875
2008-05-13,1403.0400390625,117.93000030517578,17.979999542236328,3.04,-0.2451721338122791,1403.5799560546875
2008-05-14,1408.6600341796875,118.91999816894531,17.65999984741211,3.06,-0.22475859020649347,1403.0400390625
2008-05-15,1423.5699462890625,121.05000305175781,16.299999237060547,3.08,-0.20604000526588007,1408.6600341796875
2008-05-16,1425.3499755859375,119.48999786376953,16.469999313354492,3.06,-0.19145809352974374,1423.5699462890625
2008-05-19,1426.6300048828125,117.95999908447266,17.010000228881836,3.07,-0.15499250183604818,1425.3499755859375
2008-05-20,1413.4000244140625,117.44000244140625,17.579999923706055,3.08,-0.1424390281118998,1426.6300048828125
2008-05-21,1390.7099609375,114.51000213623047,18.59000015258789,3.08,-0.10924775251371088,1413.4000244140625
2008-05-22,1394.3499755859375,114.41000366210938,18.049999237060547,3.06,-0.10908198256931911,1390.7099609375
2008-05-23,1375.9300537109375,113.11000061035156,19.549999237060547,3.06,-0.025423740900278102,1394.3499755859375
2008-05-27,1385.3499755859375,113.37999725341797,19.639999389648438,3.08,0.002552283648346032,1375.9300537109375
2008-05-28,1390.8399658203125,113.93000030517578,19.06999969482422,3.03,-0.029022388622101825,1385.3499755859375
2008-05-29,1398.260009765625,114.83000183105469,18.139999389648438,3.04,-0.10375496073208268,1390.8399658203125
2008-05-30,1400.3800048828125,113.52999877929688,17.829999923706055,3.0,-0.142376183812987,1398.260009765625
2008-06-02,1385.6700439453125,114.38999938964844,19.829999923706055,3.05,0.05031783925677247,1400.3800048828125
2008-06-03,1377.6500244140625,114.5999984741211,20.239999771118164,3.03,0.11331129985492394,1385.6700439453125
2008-06-04,1377.199951171875,114.37000274658203,20.799999237060547,3.04,0.10052908237455416,1377.6500244140625
2008-06-05,1404.050048828125,114.76000213623047,18.6299991607666,3.01,0.023064255761114927,1377.199951171875
2008-06-06,1360.6800537109375,113.55000305175781,23.559999465942383,3.04,0.19412062912151185,1404.050048828125
2008-06-09,1361.760009765625,114.9800033569336,23.1200008392334,2.94,0.1917526440129358,1360.6800537109375
2008-06-10,1358.43994140625,114.30000305175781,23.18000030517578,2.94,0.19422980357551722,1361.760009765625
2008-06-11,1335.489990234375,113.19999694824219,24.1200008392334,2.97,0.35581785261074095,1358.43994140625
2008-06-12,1339.8699951171875,113.97000122070312,23.329999923706055,2.9,0.2975528652768975,1335.489990234375
2008-06-13,1360.030029296875,113.7699966430664,21.219999313354492,2.9,0.20158547546443284,1339.8699951171875
2008-06-16,1360.1400146484375,114.70999908447266,20.950000762939453,2.92,0.28527618058450055,1360.030029296875
2008-06-17,1350.9300537109375,115.70999908447266,21.1299991607666,2.94,0.2829386789126098,1360.1400146484375
2008-06-18,1337.81005859375,112.73999786376953,22.239999771118164,2.95,0.3074661653064614,1350.9300537109375
2008-06-19,1342.8299560546875,113.44000244140625,21.579999923706055,2.92,0.22753128653920696,1337.81005859375
